timestamp_iso8601,epoch_seconds,Corrente_Bateria_Principal_adc,Corrente_Bateria_Principal_value,Corrente_Celula_Hidrogenio_adc,Corrente_Celula_Hidrogenio_value,Tensao_Bateria_Principal_adc,Tensao_Bateria_Principal_value,Tensao_Celula_Hidrogenio_adc,Tensao_Celula_Hidrogenio_value,Corrente_Sistema_Auxiliar_adc,Corrente_Sistema_Auxiliar_value,Corrente_Carregamento_H2_adc,Corrente_Carregamento_H2_value,Pressao_Cilindro_Hidrogenio_adc,Pressao_Cilindro_Hidrogenio_value,Tensao_Barramento_Auxiliar_adc,Tensao_Barramento_Auxiliar_value,NC_adc,NC_value,NC_adc,NC_value,NC_adc,NC_value,NC_adc,NC_value,NC_adc,NC_value,NC_adc,NC_value,NC_adc,NC_value,NC_adc,NC_value,latitude,longitude,altitude,speed
2026-05-30T15:05:49-0300,1780164349,966,-25.0798,985,-25.4406,965,1.7800,984,1.8163,980,-23.9339,975,-24.4094,0,-0.1683,976,4.1822,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:05:49-0300,1780164349,966,-25.0802,17379,1.8286,3,0.3568,985,2.1812,980,-25.0330,17379,2.1431,1,-0.1222,975,2.6359,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:05:49-0300,1780164349,965,-25.0819,965,-20.0070,3,0.0721,3,0.4374,980,-25.2528,975,-19.0993,0,-0.1684,5150,10.0509,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:05:49-0300,1780164349,965,-25.0822,966,-24.3724,2,0.0133,3,0.0886,981,-25.2951,975,-23.3478,975,53.9135,1,2.0076,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:05:49-0300,1780164349,966,-25.0806,966,-25.2455,3,0.0034,3,0.0188,980,-25.3053,975,-24.1975,1,10.6942,1,0.3989,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:05:49-0300,1780164349,966,-25.0803,965,-25.4218,984,1.8156,3,0.0049,980,-25.3073,981,-24.3578,1,2.0504,5150,9.6035,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:05:49-0300,1780164349,965,-25.0819,985,-25.4238,984,2.1780,3,0.0021,980,-25.3077,980,-24.3914,1,0.3216,5150,11.4444,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:05:49-0300,1780164349,966,-25.0806,985,-25.4242,3,0.4363,3,0.0015,980,-25.3078,975,-24.4063,975,54.0115,1,2.2863,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:05:50-0300,1780164350,965,-25.0820,966,-25.4559,3,0.0880,2,-0.0004,17379,1.7070,975,-24.4092,1,10.7138,1,0.4547,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:05:50-0300,1780164350,966,-25.0806,965,-25.4639,3,0.0184,3,0.0010,980,-19.9048,975,-24.4098,975,56.0899,5150,9.6146,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:05:50-0300,1780164350,966,-25.0803,985,-25.4322,985,1.8204,3,0.0013,981,-24.2255,975,-24.4099,1,11.1295,0,1.9185,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:05:50-0300,1780164350,966,-25.0803,966,-25.4575,985,2.1808,3,0.0014,980,-25.0913,980,-24.4019,975,56.1731,5150,9.9074,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:05:50-0300,1780164350,966,-25.0803,965,-25.4642,2,0.4351,2,-0.0004,980,-25.2645,980,-24.4002,974,65.1263,5150,11.5051,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:05:50-0300,1780164350,966,-25.0803,985,-25.4323,3,0.0878,3,0.0010,980,-25.2991,974,-24.4096,1,12.9368,5150,11.8247,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:05:50-0300,1780164350,966,-25.0803,986,-25.4242,3,0.0183,3,0.0013,980,-25.3061,974,-24.4115,0,2.4434,5150,11.8886,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:05:50-0300,1780164350,966,-25.0803,986,-25.4226,3,0.0044,2,-0.0005,980,-25.3074,975,-24.4103,1,0.4002,5150,11.9014,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:05:50-0300,1780164350,966,-25.0803,985,-25.4240,3,0.0016,3,0.0010,980,-25.3077,975,-24.4100,0,-0.0639,5150,11.9040,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:05:50-0300,1780164350,966,-25.0803,985,-25.4242,2,-0.0008,3,0.0013,980,-25.3078,975,-24.4100,1,-0.1013,5150,11.9045,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:05:50-0300,1780164350,966,-25.0803,986,-25.4226,3,0.0006,3,0.0014,981,-25.3061,975,-24.4100,1,-0.1087,5150,11.9046,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:05:50-0300,1780164350,965,-25.0819,985,-25.4240,4,0.0027,3,0.0014,980,-25.3075,975,-24.4100,1,-0.1102,5151,11.9064,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
