timestamp_iso8601,epoch_seconds,Corrente_Bateria_Principal_adc,Corrente_Bateria_Principal_value,Corrente_Celula_Hidrogenio_adc,Corrente_Celula_Hidrogenio_value,Tensao_Bateria_Principal_adc,Tensao_Bateria_Principal_value,Tensao_Celula_Hidrogenio_adc,Tensao_Celula_Hidrogenio_value,Corrente_Sistema_Auxiliar_adc,Corrente_Sistema_Auxiliar_value,Corrente_Carregamento_H2_adc,Corrente_Carregamento_H2_value,Pressao_Cilindro_Hidrogenio_adc,Pressao_Cilindro_Hidrogenio_value,Tensao_Barramento_Auxiliar_adc,Tensao_Barramento_Auxiliar_value,Nivel_Cilindro_Hidrogenio_adc,Nivel_Cilindro_Hidrogenio_value,SoC_percent_adc,SoC_percent_value,NC_adc,NC_value,NC_adc,NC_value,NC_adc,NC_value,NC_adc,NC_value,NC_adc,NC_value,NC_adc,NC_value,latitude,longitude,altitude,speed
2026-05-30T15:18:47-0300,1780165127,977,-25.0875,1001,-25.3910,3,0.0009,3,0.0014,992,-25.2827,986,-24.3877,1,-0.1217,5150,11.9051,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:47-0300,1780165127,978,-25.0859,1001,-25.3910,4,0.0028,3,0.0014,992,-25.2830,986,-24.3877,1,-0.1128,5150,11.9047,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:47-0300,1780165127,977,-25.0873,1001,-25.3910,3,0.0013,3,0.0014,993,-25.2814,985,-24.3893,1,-0.1111,5150,11.9046,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:47-0300,1780165127,977,-25.0875,1001,-25.3910,3,0.0010,3,0.0014,992,-25.2827,985,-24.3896,0,-0.1662,5150,11.9046,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:48-0300,1780165128,977,-25.0876,1000,-25.3927,3,0.0010,3,0.0014,992,-25.2830,986,-24.3881,1,-0.1217,5150,11.9046,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:48-0300,1780165128,976,-25.0892,1000,-25.3930,3,0.0009,3,0.0014,992,-25.2831,985,-24.3894,0,-0.1683,5150,11.9046,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:48-0300,1780165128,977,-25.0879,1001,-25.3914,3,0.0009,2,-0.0004,993,-25.2814,985,-24.3897,1,-0.1222,5151,11.9064,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:48-0300,1780165128,977,-25.0877,1000,-25.3928,3,0.0009,3,0.0010,992,-25.2827,985,-24.3897,1,-0.1129,5151,11.9068,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:48-0300,1780165128,977,-25.0876,1000,-25.3931,3,0.0009,3,0.0013,992,-25.2830,984,-24.3913,0,-0.1665,5150,11.9050,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:48-0300,1780165128,977,-25.0876,999,-25.3948,4,0.0028,3,0.0014,992,-25.2831,985,-24.3900,0,-0.1773,5150,11.9047,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:48-0300,1780165128,977,-25.0876,1000,-25.3935,3,0.0013,3,0.0014,992,-25.2831,985,-24.3898,1,-0.1239,5150,11.9046,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:48-0300,1780165128,976,-25.0892,999,-25.3948,3,0.0010,3,0.0014,991,-25.2847,984,-24.3914,1,-0.1133,5150,11.9046,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:48-0300,1780165128,976,-25.0896,999,-25.3951,3,0.0010,3,0.0014,992,-25.2834,984,-24.3917,0,-0.1666,5150,11.9046,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:48-0300,1780165128,975,-25.0913,999,-25.3952,3,0.0009,3,0.0014,990,-25.2864,985,-24.3901,0,-0.1773,5150,11.9046,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:48-0300,1780165128,976,-25.0900,999,-25.3952,3,0.0009,3,0.0014,991,-25.2854,984,-24.3914,1,-0.1239,5150,11.9046,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:48-0300,1780165128,975,-25.0914,999,-25.3952,3,0.0009,3,0.0014,991,-25.2852,984,-24.3917,0,-0.1688,5150,11.9046,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:48-0300,1780165128,976,-25.0900,998,-25.3969,4,0.0028,3,0.0014,991,-25.2851,984,-24.3917,0,-0.1777,5151,11.9064,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:48-0300,1780165128,976,-25.0897,999,-25.3955,3,0.0013,3,0.0014,991,-25.2851,984,-24.3917,0,-0.1795,5150,11.9050,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:48-0300,1780165128,976,-25.0897,997,-25.3986,3,0.0010,3,0.0014,991,-25.2851,984,-24.3917,1,-0.1244,5150,11.9047,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:49-0300,1780165129,976,-25.0897,998,-25.3975,3,0.0010,3,0.0014,991,-25.2851,984,-24.3917,0,-0.1688,5150,11.9046,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:49-0300,1780165129,976,-25.0897,998,-25.3973,3,0.0009,3,0.0014,991,-25.2851,984,-24.3917,1,-0.1223,5150,11.9046,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:49-0300,1780165129,975,-25.0913,998,-25.3973,3,0.0009,3,0.0014,991,-25.2851,984,-24.3917,1,-0.1129,5150,11.9046,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:49-0300,1780165129,975,-25.0916,998,-25.3973,3,0.0009,4,0.0033,991,-25.2851,984,-24.3917,1,-0.1111,5151,11.9064,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:49-0300,1780165129,975,-25.0917,997,-25.3989,3,0.0009,3,0.0018,990,-25.2868,984,-24.3917,1,-0.1107,5150,11.9050,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:49-0300,1780165129,975,-25.0917,998,-25.3976,3,0.0009,4,0.0033,991,-25.2855,983,-24.3934,0,-0.1661,5151,11.9065,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:49-0300,1780165129,975,-25.0917,997,-25.3990,3,0.0009,3,0.0018,990,-25.2868,983,-24.3937,1,-0.1217,5150,11.9050,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:49-0300,1780165129,975,-25.0917,998,-25.3976,3,0.0009,3,0.0015,990,-25.2871,983,-24.3938,1,-0.1128,5151,11.9065,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:49-0300,1780165129,976,-25.0901,997,-25.3990,3,0.0009,3,0.0014,990,-25.2872,983,-24.3938,1,-0.1111,5151,11.9068,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:49-0300,1780165129,975,-25.0914,996,-25.4009,3,0.0009,4,0.0033,990,-25.2872,983,-24.3938,0,-0.1662,5150,11.9050,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:49-0300,1780165129,974,-25.0933,996,-25.4013,3,0.0009,2,-0.0001,990,-25.2872,984,-24.3922,0,-0.1772,5150,11.9047,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:49-0300,1780165129,974,-25.0937,996,-25.4014,3,0.0009,3,0.0011,990,-25.2872,983,-24.3934,0,-0.1794,5150,11.9046,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:49-0300,1780165129,975,-25.0921,996,-25.4014,3,0.0009,3,0.0013,991,-25.2855,982,-24.3953,0,-0.1798,5151,11.9064,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:49-0300,1780165129,974,-25.0934,996,-25.4014,4,0.0028,3,0.0014,989,-25.2885,983,-24.3941,1,-0.1245,5150,11.9050,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:49-0300,1780165129,975,-25.0921,996,-25.4014,3,0.0013,3,0.0014,990,-25.2875,982,-24.3955,1,-0.1134,5150,11.9047,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:49-0300,1780165129,974,-25.0934,996,-25.4014,3,0.0010,3,0.0014,990,-25.2872,983,-24.3941,1,-0.1112,5150,11.9046,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:49-0300,1780165129,974,-25.0937,996,-25.4014,3,0.0010,3,0.0014,990,-25.2872,983,-24.3938,0,-0.1662,5150,11.9046,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:50-0300,1780165130,973,-25.0954,995,-25.4031,3,0.0009,3,0.0014,989,-25.2888,983,-24.3938,1,-0.1217,5151,11.9064,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:50-0300,1780165130,974,-25.0941,996,-25.4018,3,0.0009,3,0.0014,990,-25.2875,983,-24.3938,1,-0.1128,5150,11.9050,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:50-0300,1780165130,974,-25.0938,996,-25.4015,3,0.0009,3,0.0014,990,-25.2873,983,-24.3938,1,-0.1111,5151,11.9065,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:50-0300,1780165130,973,-25.0954,995,-25.4031,3,0.0009,3,0.0014,990,-25.2872,982,-24.3954,0,-0.1662,5150,11.9050,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:50-0300,1780165130,973,-25.0958,995,-25.4034,3,0.0009,3,0.0014,990,-25.2872,982,-24.3957,1,-0.1217,5151,11.9065,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:50-0300,1780165130,973,-25.0958,995,-25.4035,2,-0.0009,3,0.0014,990,-25.2872,982,-24.3958,1,-0.1128,5150,11.9050,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:50-0300,1780165130,973,-25.0958,995,-25.4035,4,0.0024,3,0.0014,989,-25.2888,982,-24.3958,1,-0.1111,5150,11.9047,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:50-0300,1780165130,973,-25.0958,996,-25.4018,3,0.0012,4,0.0033,989,-25.2892,982,-24.3958,1,-0.1107,5150,11.9046,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:50-0300,1780165130,973,-25.0958,995,-25.4032,2,-0.0009,3,0.0018,989,-25.2892,982,-24.3958,0,-0.1661,5150,11.9046,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:50-0300,1780165130,973,-25.0958,995,-25.4034,3,0.0006,3,0.0015,989,-25.2893,982,-24.3958,1,-0.1217,5151,11.9064,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:50-0300,1780165130,973,-25.0958,995,-25.4035,3,0.0009,3,0.0014,989,-25.2893,983,-24.3942,1,-0.1128,5150,11.9050,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:50-0300,1780165130,973,-25.0958,995,-25.4035,3,0.0009,3,0.0014,989,-25.2893,983,-24.3939,1,-0.1111,5150,11.9047,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:50-0300,1780165130,973,-25.0958,995,-25.4035,3,0.0009,3,0.0014,989,-25.2893,982,-24.3954,1,-0.1107,5150,11.9046,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:50-0300,1780165130,972,-25.0975,995,-25.4035,3,0.0009,3,0.0014,989,-25.2893,982,-24.3957,0,-0.1661,5151,11.9064,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:50-0300,1780165130,973,-25.0962,995,-25.4035,3,0.0009,3,0.0014,989,-25.2893,982,-24.3958,0,-0.1772,5150,11.9050,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:50-0300,1780165130,973,-25.0959,994,-25.4052,3,0.0009,3,0.0014,988,-25.2909,982,-24.3958,1,-0.1239,5149,11.9028,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:51-0300,1780165131,973,-25.0958,994,-25.4055,2,-0.0009,3,0.0014,989,-25.2896,982,-24.3958,0,-0.1688,5150,11.9042,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:51-0300,1780165131,972,-25.0975,995,-25.4039,3,0.0006,3,0.0014,989,-25.2893,982,-24.3958,1,-0.1222,5150,11.9045,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:51-0300,1780165131,972,-25.0978,994,-25.4053,3,0.0009,3,0.0014,988,-25.2909,981,-24.3974,1,-0.1129,5150,11.9046,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:51-0300,1780165131,973,-25.0962,994,-25.4055,3,0.0009,3,0.0014,988,-25.2912,982,-24.3961,0,-0.1666,5150,11.9046,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:51-0300,1780165131,972,-25.0976,994,-25.4056,3,0.0009,3,0.0014,988,-25.2913,982,-24.3959,0,-0.1773,5151,11.9064,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:51-0300,1780165131,972,-25.0978,993,-25.4072,3,0.0009,3,0.0014,988,-25.2913,982,-24.3958,1,-0.1239,5150,11.9050,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:51-0300,1780165131,972,-25.0979,994,-25.4059,3,0.0009,3,0.0014,989,-25.2897,982,-24.3958,1,-0.1133,5150,11.9047,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:51-0300,1780165131,972,-25.0979,993,-25.4073,3,0.0009,3,0.0014,988,-25.2910,981,-24.3974,0,-0.1666,5150,11.9046,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:51-0300,1780165131,972,-25.0979,993,-25.4076,3,0.0009,4,0.0033,987,-25.2929,981,-24.3977,0,-0.1773,5150,11.9046,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:51-0300,1780165131,972,-25.0979,993,-25.4077,3,0.0009,3,0.0018,988,-25.2916,980,-24.3994,0,-0.1794,5150,11.9046,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:51-0300,1780165131,972,-25.0979,993,-25.4077,3,0.0009,4,0.0033,988,-25.2914,981,-24.3981,1,-0.1244,5151,11.9064,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:51-0300,1780165131,972,-25.0979,993,-25.4077,3,0.0009,3,0.0018,988,-25.2913,981,-24.3979,1,-0.1134,5150,11.9050,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:18:51-0300,1780165131,972,-25.0979,993,-25.4077,3,0.0009,3,0.0015,988,-25.2913,981,-24.3978,1,-0.1112,5150,11.9047,,0.0000,,100.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
